File	Terminals	Reading time (s)	Encoding time (s)	Total time (s)	Current memory (KB)	Peak memory (KB)
2002.newick	20	0.0017201900482177734	0.1361217498779297	0.13784265518188477	12.135	24.048
208.newick	40	0.002384185791015625	0.18460893630981445	0.18699359893798828	26.209	45.075
2995.newick	20	0.0010433197021484375	0.04452919960021973	0.04557299613952637	8.785	19.597
1308.newick	21	0.0010747909545898438	0.09099054336547852	0.09206581115722656	12.866	24.675
673.newick	25	0.0012104511260986328	0.06109428405761719	0.06230521202087402	16.349	30.443
1487.newick	20	0.0010957717895507812	0.0739593505859375	0.07505559921264648	11.565	22.804
1547.newick	20	0.0010237693786621094	0.051926374435424805	0.05295062065124512	9.183	19.978
2608.newick	20	0.0010235309600830078	0.06871628761291504	0.06974029541015625	10.078	22.066
4874.newick	4	0.0007636547088623047	0.0015025138854980469	0.002266407012939453	2.693	14.198
605.newick	27	0.0011093616485595703	0.07108116149902344	0.07219099998474121	16.302	27.665
3722.newick	19	0.0009772777557373047	0.04802131652832031	0.04899883270263672	8.143	19.46
1022.newick	22	0.0011370182037353516	0.08009529113769531	0.08123278617858887	13.9	27.25
2075.newick	20	0.0010488033294677734	0.08264303207397461	0.08369231224060059	12.702	24.907
4480.newick	7	0.0008211135864257812	0.004698514938354492	0.0055201053619384766	4.382	14.892
1523.newick	20	0.001054525375366211	0.09095263481140137	0.09200763702392578	13.746	27.205
936.newick	22	0.0011072158813476562	0.08268857002258301	0.08379626274108887	14.206	27.786
589.newick	27	0.00118255615234375	0.0889284610748291	0.09011149406433105	18.145	31.889
1445.newick	20	0.001039743423461914	0.0847775936126709	0.08581805229187012	11.921	24.049
2131.newick	20	0.0010418891906738281	0.09067964553833008	0.09172201156616211	12.444	24.642
211.newick	40	0.0014331340789794922	0.17194151878356934	0.17337512969970703	25.65	44.428
4469.newick	7	0.0008351802825927734	0.008114337921142578	0.008949995040893555	4.293	14.916
4520.newick	6	0.0008041858673095703	0.005694866180419922	0.006499528884887695	3.89	14.788
1905.newick	20	0.0010516643524169922	0.0886080265045166	0.0896601676940918	13.73	26.993
3872.newick	18	0.0009906291961669922	0.0515744686126709	0.052565574645996094	8.036	19.124
645.newick	26	0.0010824203491210938	0.06702160835266113	0.06810450553894043	11.422	22.893
2969.newick	20	0.0010936260223388672	0.08863592147827148	0.08973002433776855	12.392	24.172
538.newick	28	0.0011818408966064453	0.09743285179138184	0.09861540794372559	18.577	35.65
3051.newick	20	0.0010406970977783203	0.09445023536682129	0.09549140930175781	11.466	23.058
3994.newick	17	0.0009844303131103516	0.05151987075805664	0.052504777908325195	8.147	18.881
3780.newick	19	0.001049041748046875	0.0836789608001709	0.08472847938537598	11.853	23.887
4514.newick	6	0.0008141994476318359	0.0028040409088134766	0.0036187171936035156	3.727	14.71
4720.newick	4	0.0007534027099609375	0.003016948699951172	0.0037708282470703125	2.878	14.216
1562.newick	20	0.0010814666748046875	0.08213949203491211	0.083221435546875	12.97	25.807
2171.newick	20	0.0010120868682861328	0.05236244201660156	0.0533750057220459	9.026	20.169
420.newick	30	0.0012106895446777344	0.0879678726196289	0.08917903900146484	19.15	35.267
1542.newick	20	0.0010721683502197266	0.0819852352142334	0.08305788040161133	12.085	23.651
4435.newick	8	0.0008792877197265625	0.010938882827758789	0.011818647384643555	4.446	15.054
2546.newick	20	0.0011110305786132812	0.062383174896240234	0.06349468231201172	12.666	24.686
2027.newick	20	0.0010609626770019531	0.09446120262145996	0.09552264213562012	12.0	24.188
1803.newick	20	0.0010704994201660156	0.09543156623840332	0.09650230407714844	12.274	24.449
3040.newick	20	0.0010428428649902344	0.07814931869506836	0.0791928768157959	10.452	22.816
4229.newick	12	0.0009114742279052734	0.027582883834838867	0.028494834899902344	6.032	15.984
1041.newick	22	0.0010716915130615234	0.06664538383483887	0.0677175521850586	14.377	27.93
1294.newick	21	0.0010569095611572266	0.08856415748596191	0.08962154388427734	11.943	24.082
2097.newick	20	0.0009946823120117188	0.04330015182495117	0.044295310974121094	7.794	18.664
2293.newick	20	0.001096963882446289	0.051662445068359375	0.05275988578796387	10.666	21.736
2543.newick	20	0.0010602474212646484	0.06997442245483398	0.07103514671325684	10.202	21.391
3197.newick	20	0.0011208057403564453	0.09123468399047852	0.09235596656799316	12.06	24.642
469.newick	29	0.0012128353118896484	0.09432721138000488	0.09554052352905273	19.513	35.084
3545.newick	19	0.0010311603546142578	0.07818412780761719	0.07921576499938965	11.611	24.008
3873.newick	18	0.0010111331939697266	0.0380401611328125	0.03905177116394043	9.192	19.331
1511.newick	20	0.0011262893676757812	0.09033083915710449	0.09145736694335938	12.0	24.164
42.newick	82	0.002460479736328125	0.5102238655090332	0.5126848220825195	58.164	98.278
2617.newick	20	0.001073598861694336	0.06741690635681152	0.06849098205566406	8.796	19.421
1429.newick	20	0.0010449886322021484	0.09454774856567383	0.09559321403503418	12.048	24.632
48.newick	76	0.002180337905883789	0.42874670028686523	0.4309275150299072	53.182	88.682
2541.newick	20	0.00104522705078125	0.05280280113220215	0.0538485050201416	8.76	19.839
3498.newick	20	0.0010366439819335938	0.04136371612548828	0.04240083694458008	10.666	22.17
3549.newick	19	0.001018524169921875	0.08142471313476562	0.0824437141418457	11.263	23.078
2574.newick	20	0.0010864734649658203	0.08849239349365234	0.08957934379577637	12.118	24.299
2371.newick	20	0.0010323524475097656	0.06643795967102051	0.06747078895568848	11.236	22.487
1351.newick	21	0.0010704994201660156	0.0968327522277832	0.09790372848510742	12.677	25.775
1406.newick	21	0.0010986328125	0.059478759765625	0.0605778694152832	10.879	23.273
3335.newick	20	0.001093149185180664	0.08550882339477539	0.08660244941711426	12.193	23.797
2012.newick	20	0.0010998249053955078	0.09626054763793945	0.09736084938049316	12.33	24.873
1973.newick	20	0.0010862350463867188	0.08520698547363281	0.08629345893859863	12.247	23.74
3329.newick	20	0.0010631084442138672	0.0730292797088623	0.07409310340881348	10.082	22.241
3715.newick	19	0.0010466575622558594	0.07085371017456055	0.07190084457397461	9.759	21.216
2145.newick	20	0.0010428428649902344	0.04089689254760742	0.04194021224975586	8.922	19.646
2491.newick	20	0.0010879039764404297	0.09648251533508301	0.09757113456726074	12.486	24.863
2888.newick	20	0.001096487045288086	0.08638715744018555	0.08748412132263184	12.31	24.703
4646.newick	5	0.0008234977722167969	0.005126237869262695	0.005949974060058594	3.129	14.332
2088.newick	20	0.0010821819305419922	0.09670543670654297	0.09778809547424316	14.106	27.313
283.newick	35	0.0013816356658935547	0.13714075088500977	0.13852286338806152	23.284	45.599
1382.newick	21	0.0011208057403564453	0.10957717895507812	0.11069846153259277	13.393	25.728
1971.newick	20	0.0010306835174560547	0.04808926582336426	0.049120426177978516	8.28	19.279
1479.newick	20	0.0010561943054199219	0.06369996070861816	0.06475663185119629	11.139	21.476
4372.newick	8	0.0008752346038818359	0.013264894485473633	0.014140605926513672	4.498	15.044
2596.newick	20	0.0010764598846435547	0.07881975173950195	0.07989645004272461	12.236	25.323
1223.newick	21	0.0010709762573242188	0.05927467346191406	0.060346364974975586	10.035	22.407
2092.newick	20	0.0010728836059570312	0.08021903038024902	0.08129262924194336	10.64	22.596
703.newick	25	0.0011856555938720703	0.0801234245300293	0.08130955696105957	16.205	30.324
2317.newick	20	0.0010263919830322266	0.04487490653991699	0.04590177536010742	8.246	18.446
3323.newick	20	0.0010404586791992188	0.05929899215698242	0.060339927673339844	8.98	20.489
1323.newick	21	0.0010919570922851562	0.07025289535522461	0.07134532928466797	11.289	23.866
4574.newick	6	0.0008707046508789062	0.007563352584838867	0.008434534072875977	4.494	14.894
4624.newick	5	0.0008130073547363281	0.005127429962158203	0.005940675735473633	3.129	14.336
74.newick	63	0.00183868408203125	0.33583593368530273	0.3376750946044922	40.361	65.183
3918.newick	18	0.0011551380157470703	0.0751352310180664	0.07629084587097168	10.6	22.151
316.newick	32	0.0012955665588378906	0.11516165733337402	0.11645770072937012	21.633	38.359
2790.newick	20	0.0010645389556884766	0.09395217895507812	0.0950171947479248	12.274	24.329
4885.newick	4	0.000797271728515625	0.0014793872833251953	0.002276897430419922	2.693	14.198
1178.newick	21	0.0010132789611816406	0.060849905014038086	0.06186366081237793	12.722	24.536
1050.newick	22	0.0010461807250976562	0.06565570831298828	0.06670236587524414	11.212	23.742
4762.newick	4	0.0007867813110351562	0.002923250198364258	0.0037102699279785156	2.845	14.21
4704.newick	4	0.0008351802825927734	0.0029175281524658203	0.0037529468536376953	2.831	14.212
3579.newick	19	0.0010008811950683594	0.07548260688781738	0.07648420333862305	12.945	25.865
873.newick	23	0.0011217594146728516	0.09149360656738281	0.09261584281921387	15.007	28.834
833.newick	23	0.0010929107666015625	0.054006338119506836	0.0550997257232666	12.841	24.74
1884.newick	20	0.0010223388671875	0.07038331031799316	0.07140636444091797	10.734	22.165
536.newick	28	0.0011396408081054688	0.07591462135314941	0.07705473899841309	14.782	26.788
1701.newick	20	0.0010437965393066406	0.0912165641784668	0.09226083755493164	12.27	24.867
68.newick	65	0.0019404888153076172	0.33945202827453613	0.34139299392700195	46.418	79.738
4544.newick	6	0.0008752346038818359	0.009296894073486328	0.010172605514526367	3.988	14.804
4713.newick	4	0.0007917881011962891	0.0029997825622558594	0.0037920475006103516	2.841	14.206
4319.newick	10	0.0008976459503173828	0.024898052215576172	0.025796175003051758	5.812	15.616
2910.newick	20	0.0010709762573242188	0.08637070655822754	0.08744215965270996	12.994	25.814
1797.newick	20	0.0010628700256347656	0.07177543640136719	0.07283878326416016	10.331	22.26
2251.newick	20	0.0010881423950195312	0.08956694602966309	0.09065556526184082	12.114	24.297
4899.newick	4	0.0008313655853271484	0.0030193328857421875	0.0038509368896484375	2.851	14.216
1926.newick	20	0.0010826587677001953	0.09796714782714844	0.09905004501342773	14.462	28.331
658.newick	26	0.0011358261108398438	0.06411528587341309	0.06525158882141113	13.028	25.907
4277.newick	11	0.0009260177612304688	0.023469209671020508	0.02439570426940918	5.903	15.925
4199.newick	13	0.0009646415710449219	0.03889203071594238	0.03985738754272461	6.969	17.03
196.newick	41	0.0015168190002441406	0.18845295906066895	0.1899702548980713	26.489	49.587
369.newick	31	0.0013246536254882812	0.11247634887695312	0.11380171775817871	20.326	38.261
4444.newick	7	0.0009243488311767578	0.011628150939941406	0.012552976608276367	4.253	14.926
282.newick	36	0.001247406005859375	0.10795879364013672	0.1092066764831543	19.978	36.158
2300.newick	20	0.0010461807250976562	0.08718609809875488	0.08823299407958984	12.954	24.385
696.newick	25	0.0011742115020751953	0.07317829132080078	0.07435297966003418	16.011	28.66
17.newick	136	0.003972053527832031	1.3658592700958252	1.3698318004608154	97.121	175.385
403.newick	30	0.0013396739959716797	0.1020960807800293	0.10343623161315918	19.091	32.761
3841.newick	19	0.0010552406311035156	0.06177973747253418	0.0628354549407959	9.573	20.235
4515.newick	6	0.0008416175842285156	0.007513999938964844	0.008356094360351562	4.038	14.822
567.newick	27	0.0012149810791015625	0.07588839530944824	0.07710385322570801	18.577	33.416
775.newick	24	0.0011208057403564453	0.09252619743347168	0.09364748001098633	13.236	26.408
2723.newick	20	0.0010170936584472656	0.03985476493835449	0.04087257385253906	7.534	17.786
4371.newick	8	0.0008683204650878906	0.015377521514892578	0.01624608039855957	4.558	15.032
4318.newick	10	0.0008966922760009766	0.019527196884155273	0.020424365997314453	4.952	15.328
523.newick	28	0.0012471675872802734	0.08588171005249023	0.08712935447692871	19.412	33.63
2056.newick	20	0.0010585784912109375	0.07009196281433105	0.0711510181427002	9.876	21.229
1972.newick	20	0.0010428428649902344	0.05704331398010254	0.058086395263671875	8.988	20.419
2196.newick	20	0.0010881423950195312	0.08675837516784668	0.08784699440002441	12.538	24.033
3289.newick	20	0.0010526180267333984	0.05675792694091797	0.05781102180480957	9.589	20.878
375.newick	31	0.001298666000366211	0.0931704044342041	0.09446954727172852	20.529	35.413
4449.newick	7	0.0008592605590820312	0.00838780403137207	0.009247303009033203	4.197	14.9
2422.newick	20	0.001096487045288086	0.09655308723449707	0.09765005111694336	13.826	26.457
2576.newick	20	0.0010616779327392578	0.08420300483703613	0.0852651596069336	9.716	21.649
4100.newick	15	0.0009987354278564453	0.051492929458618164	0.052492380142211914	7.989	18.583
2405.newick	20	0.0010797977447509766	0.07726359367370605	0.07834410667419434	10.826	22.375
3619.newick	19	0.0010743141174316406	0.08396506309509277	0.08504009246826172	11.461	23.422
4941.newick	4	0.0008187294006347656	0.003014802932739258	0.0038340091705322266	2.945	14.23
1015.newick	22	0.0011200904846191406	0.06295633316040039	0.06407690048217773	16.21	30.532
3618.newick	19	0.0010721683502197266	0.07536077499389648	0.07643342018127441	11.186	23.118
2029.newick	20	0.0010962486267089844	0.07310199737548828	0.07419872283935547	11.265	23.062
1497.newick	20	0.0010495185852050781	0.06376385688781738	0.06481361389160156	8.734	20.046
4109.newick	15	0.0009942054748535156	0.05286431312561035	0.05385899543762207	8.423	18.396
3055.newick	20	0.0010600090026855469	0.06073594093322754	0.06179642677307129	9.499	20.506
3733.newick	19	0.0010769367218017578	0.08337593078613281	0.08445334434509277	11.591	23.158
2942.newick	20	0.0011029243469238281	0.09295797348022461	0.09406137466430664	11.988	24.578
3386.newick	20	0.0010356903076171875	0.050148963928222656	0.051184892654418945	8.932	19.601
2528.newick	20	0.0011088848114013672	0.08815908432006836	0.08926820755004883	12.044	24.61
1289.newick	21	0.0011227130889892578	0.08168339729309082	0.08280658721923828	12.543	25.935
2307.newick	20	0.0010976791381835938	0.08397436141967773	0.08507251739501953	11.775	23.613
720.newick	25	0.0011434555053710938	0.06725788116455078	0.06840181350708008	14.213	27.375
4035.newick	16	0.00101470947265625	0.055333852767944336	0.05634903907775879	8.451	19.14
2175.newick	20	0.0010595321655273438	0.07261443138122559	0.07367444038391113	9.978	21.145
669.newick	25	0.0011975765228271484	0.08464360237121582	0.08584165573120117	16.651	30.475
2410.newick	20	0.001026153564453125	0.09006595611572266	0.09109258651733398	12.158	24.303
3081.newick	20	0.0010454654693603516	0.08456110954284668	0.08560705184936523	10.67	22.093
3551.newick	19	0.001058340072631836	0.08409690856933594	0.08515596389770508	11.311	23.307
587.newick	27	0.0012125968933105469	0.08541536331176758	0.08662843704223633	17.873	31.789
2225.newick	20	0.0010449886322021484	0.036109209060668945	0.0371546745300293	7.634	17.9
942.newick	22	0.0011487007141113281	0.06228470802307129	0.06343388557434082	14.862	27.568
3890.newick	18	0.0010037422180175781	0.06991982460021973	0.07092404365539551	10.18	21.467
773.newick	24	0.0011436939239501953	0.08660578727722168	0.08774995803833008	15.868	30.498
1979.newick	20	0.0010173320770263672	0.08093547821044922	0.08195328712463379	11.486	23.14
4932.newick	4	0.0007748603820800781	0.002863645553588867	0.003638744354248047	2.949	14.234
3406.newick	20	0.0010166168212890625	0.05257272720336914	0.053589582443237305	11.534	22.646
752.newick	24	0.001096487045288086	0.05950212478637695	0.06059908866882324	10.978	23.406
3026.newick	20	0.0009794235229492188	0.0460057258605957	0.046985626220703125	8.064	19.055
67.newick	65	0.0017669200897216797	0.3240389823913574	0.3258063793182373	36.67	59.718
95.newick	57	0.0018982887268066406	0.299560546875	0.30145931243896484	40.604	69.33
2917.newick	20	0.0011210441589355469	0.07743501663208008	0.07855653762817383	11.314	23.09
332.newick	32	0.0013229846954345703	0.13570380210876465	0.13702726364135742	21.736	39.728
2035.newick	20	0.0011210441589355469	0.09617066383361816	0.09729218482971191	12.17	24.197
180.newick	42	0.0015380382537841797	0.18366670608520508	0.18520522117614746	26.683	48.604
3515.newick	19	0.0010361671447753906	0.06732439994812012	0.06836104393005371	10.791	21.843
881.newick	23	0.0011053085327148438	0.08321356773376465	0.0843193531036377	14.335	27.847
2788.newick	20	0.0010421276092529297	0.09376406669616699	0.09480667114257812	12.488	24.316
1592.newick	20	0.0010251998901367188	0.07735633850097656	0.07838201522827148	9.154	20.616
45.newick	78	0.0022809505462646484	0.4742469787597656	0.4765284061431885	52.641	87.394
